행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,위험도_점수,위험도,위험도7,예측_위험도
11110650,혜화동,CS300027,섬유제품,-0.6045491829909551,0,1단계,0
11110650,혜화동,CS300028,화초,0.23138739289445717,2,6단계,2
11110650,혜화동,CS300033,철물점,-0.28918696678134687,0,2단계,0
11110650,혜화동,CS300035,인테리어,-0.40798061786251993,0,1단계,0
11110650,혜화동,CS300043,전자상거래업,0.15172323837812823,2,6단계,2
11110670,창신1동,CS100001,한식음식점,-0.16958020354783226,1,4단계,1
11110670,창신1동,CS100002,중식음식점,-0.429826728369211,0,1단계,0
11110670,창신1동,CS100004,양식음식점,-0.2529221555943607,0,3단계,0
11110670,창신1동,CS100005,제과점,-0.40736161199474696,0,1단계,0
11110670,창신1동,CS100006,패스트푸드점,1.2328108550691912,2,7단계,2
11110670,창신1동,CS100007,치킨전문점,-0.1961337527012039,1,3단계,1
11110670,창신1동,CS100008,분식전문점,0.5227649445779947,2,7단계,2
11110670,창신1동,CS100009,호프-간이주점,0.2968113140154325,2,6단계,2
11110670,창신1동,CS100010,커피-음료,-0.25994031318957966,0,3단계,1
11110670,창신1동,CS200001,일반교습학원,-0.13167101284662225,1,4단계,1
11110670,창신1동,CS200003,예술학원,1.2982254157867352,2,7단계,2
11110670,창신1동,CS200006,일반의원,-0.17375696644740357,1,4단계,1
11110670,창신1동,CS200007,치과의원,-0.25036080562759283,0,3단계,0
11110670,창신1동,CS200008,한의원,0.8061204551996781,2,7단계,2
11110670,창신1동,CS200016,당구장,-0.49113943556734574,0,1단계,0
11110670,창신1동,CS200017,골프연습장,0.2253609004342813,2,6단계,2
11110670,창신1동,CS200019,PC방,-0.2844796780689277,0,2단계,0
11110670,창신1동,CS200028,미용실,0.5040108765895186,2,7단계,2
11110670,창신1동,CS200029,네일숍,-0.26930225993682966,0,3단계,0
11110670,창신1동,CS200030,피부관리실,-0.556984180073749,0,1단계,0
11110670,창신1동,CS200034,여관,0.17846056254206757,2,6단계,2
11110670,창신1동,CS200037,노래방,-0.6382429321045686,0,1단계,0
11110670,창신1동,CS300001,슈퍼마켓,-0.3167314674552702,0,2단계,0
11110670,창신1동,CS300002,편의점,-0.319413042284178,0,2단계,0
11110670,창신1동,CS300004,핸드폰,-0.3558077658908929,0,2단계,0
11110670,창신1동,CS300006,미곡판매,-0.3659021000028757,0,2단계,0
11110670,창신1동,CS300007,육류판매,-0.5151973360474587,0,1단계,0
11110670,창신1동,CS300009,청과상,-0.4140767804331188,0,1단계,0
11110670,창신1동,CS300010,반찬가게,-0.44414753872082474,0,1단계,0
11110670,창신1동,CS300011,일반의류,0.34365994547183387,2,6단계,2
11110670,창신1동,CS300014,신발,1.0188272830454086,2,7단계,2
11110670,창신1동,CS300015,가방,-0.6463646510157752,0,1단계,0
11110670,창신1동,CS300016,안경,-0.2615343019874732,0,3단계,0
11110670,창신1동,CS300017,시계및귀금속,0.1416196288039473,2,6단계,2
11110670,창신1동,CS300018,의약품,-0.2604385859018257,0,3단계,0
11110670,창신1동,CS300020,서적,-0.5791406456214696,0,1단계,0
11110670,창신1동,CS300021,문구,-0.08513610627584206,1,4단계,1
11110670,창신1동,CS300022,화장품,-0.08396911329604179,1,4단계,1
11110670,창신1동,CS300024,운동/경기용품,-0.41824787513397005,0,1단계,0
11110670,창신1동,CS300027,섬유제품,0.017020158701050628,1,5단계,1
11110670,창신1동,CS300028,화초,-0.3203826306721418,0,2단계,0
11110670,창신1동,CS300029,애완동물,-0.22455843969419537,1,3단계,1
11110670,창신1동,CS300032,가전제품,-0.3420271257976821,0,2단계,0
11110670,창신1동,CS300033,철물점,-0.2437754570274966,0,3단계,0
11110670,창신1동,CS300035,인테리어,-0.05430554225167382,1,5단계,1
11110670,창신1동,CS300043,전자상거래업,0.23066458757292135,2,6단계,2
11110680,창신2동,CS100001,한식음식점,0.15357969646083755,2,6단계,2
11110680,창신2동,CS100004,양식음식점,-0.27249075656542465,0,2단계,0
11110680,창신2동,CS100007,치킨전문점,0.1920865055325433,2,6단계,1
11110680,창신2동,CS100008,분식전문점,-0.26694051291318693,0,3단계,0
11110680,창신2동,CS100009,호프-간이주점,-0.34404731475597633,0,2단계,0
11110680,창신2동,CS100010,커피-음료,0.6845271747377588,2,7단계,2
11110680,창신2동,CS200006,일반의원,-0.34525518057991295,0,2단계,0
11110680,창신2동,CS200008,한의원,-0.7927929455742911,0,1단계,0
11110680,창신2동,CS200016,당구장,-0.6900725993439416,0,1단계,0
11110680,창신2동,CS200028,미용실,-0.6628673515879618,0,1단계,0
11110680,창신2동,CS200034,여관,-0.19096913353274103,1,3단계,1
11110680,창신2동,CS200037,노래방,-0.43429037278870036,0,1단계,0
11110680,창신2동,CS300001,슈퍼마켓,0.060128400372024327,1,5단계,1
11110680,창신2동,CS300007,육류판매,-0.47870437565328805,0,1단계,0
11110680,창신2동,CS300009,청과상,-0.49146339017756935,0,1단계,0
11110680,창신2동,CS300010,반찬가게,-0.40463662616427887,0,1단계,0
11110680,창신2동,CS300011,일반의류,-0.5502502896355749,0,1단계,0
11110680,창신2동,CS300017,시계및귀금속,-0.26122894985909856,0,3단계,0
11110680,창신2동,CS300018,의약품,-0.31576696596092735,0,2단계,0
11110680,창신2동,CS300019,의료기기,1.0864513344787745,2,7단계,2
11110680,창신2동,CS300022,화장품,-0.7719296228507064,0,1단계,0
11110680,창신2동,CS300033,철물점,-0.19150148186943855,1,3단계,1
11110690,창신3동,CS100001,한식음식점,0.4069479540266199,2,7단계,2
11110690,창신3동,CS100007,치킨전문점,-0.05394668936617193,1,5단계,1
11110690,창신3동,CS100010,커피-음료,-0.20941039253437466,1,3단계,1
11110690,창신3동,CS200028,미용실,-0.38231196714399956,0,2단계,0
11110690,창신3동,CS300001,슈퍼마켓,-0.3419189281347222,0,2단계,0
11110690,창신3동,CS300002,편의점,-0.291583425451301,0,2단계,0
11110690,창신3동,CS300007,육류판매,-0.556163519835211,0,1단계,0
11110700,숭인1동,CS100001,한식음식점,-0.3153565202130149,0,2단계,0
11110700,숭인1동,CS100006,패스트푸드점,-0.07146974720185778,1,4단계,1
11110700,숭인1동,CS100007,치킨전문점,0.04670621878206114,1,5단계,1
11110700,숭인1동,CS100008,분식전문점,-0.17272863894942242,1,4단계,1
11110700,숭인1동,CS100009,호프-간이주점,-0.48694722447026595,0,1단계,0
11110700,숭인1동,CS100010,커피-음료,-0.08403589673441429,1,4단계,1
11110700,숭인1동,CS200001,일반교습학원,0.14315936679990648,2,6단계,2
11110700,숭인1동,CS200006,일반의원,-0.019651588671524,1,5단계,1
11110700,숭인1동,CS200007,치과의원,-0.2770938378369974,0,2단계,0
11110700,숭인1동,CS200008,한의원,-0.3312448590898354,0,2단계,0
11110700,숭인1동,CS200028,미용실,-0.5397740954660613,0,1단계,0
11110700,숭인1동,CS200029,네일숍,-0.19243529855412905,1,3단계,1
11110700,숭인1동,CS300001,슈퍼마켓,0.7313273154749118,2,7단계,2
11110700,숭인1동,CS300002,편의점,-0.1747547746603655,1,4단계,1
11110700,숭인1동,CS300004,핸드폰,-0.5158485919143075,0,1단계,0
11110700,숭인1동,CS300011,일반의류,0.21703637818524305,2,6단계,2
11110700,숭인1동,CS300018,의약품,0.00575321037915516,1,5단계,1
11110700,숭인1동,CS300022,화장품,-0.7762573642725488,0,1단계,0
11110700,숭인1동,CS300035,인테리어,0.17440370766096258,2,6단계,2
11110710,숭인2동,CS100001,한식음식점,-0.18851657659549448,1,4단계,1
11110710,숭인2동,CS100002,중식음식점,-0.3973514640044087,0,1단계,0
11110710,숭인2동,CS100003,일식음식점,-0.013903369920918654,1,5단계,1
11110710,숭인2동,CS100005,제과점,-0.15243230714557687,1,4단계,1
11110710,숭인2동,CS100006,패스트푸드점,0.10443194947816811,2,5단계,2
11110710,숭인2동,CS100007,치킨전문점,0.3738212175695676,2,6단계,2
11110710,숭인2동,CS100008,분식전문점,-0.34169470158061244,0,2단계,0
11110710,숭인2동,CS100009,호프-간이주점,0.04293269139446078,1,5단계,1
11110710,숭인2동,CS100010,커피-음료,0.3179495118324464,2,6단계,2
11110710,숭인2동,CS200006,일반의원,-0.17071766586668066,1,4단계,1
11110710,숭인2동,CS200016,당구장,-0.5799566596481811,0,1단계,0
11110710,숭인2동,CS200019,PC방,-0.3551912716982517,0,2단계,0
11110710,숭인2동,CS200024,스포츠클럽,1.6876446505278146,2,7단계,2
11110710,숭인2동,CS200028,미용실,1.2899163728116512,2,7단계,2
11110710,숭인2동,CS200029,네일숍,-0.05768903498691361,1,5단계,1
11110710,숭인2동,CS200031,세탁소,-0.3186999200245448,0,2단계,0
11110710,숭인2동,CS200034,여관,-0.15477545748207494,1,4단계,1
11110710,숭인2동,CS200037,노래방,0.2623158931440513,2,6단계,2
11110710,숭인2동,CS300001,슈퍼마켓,-0.3034790180734844,0,2단계,0
11110710,숭인2동,CS300002,편의점,0.6268031898682531,2,7단계,2
11110710,숭인2동,CS300004,핸드폰,-0.271104262782317,0,2단계,0
11110710,숭인2동,CS300006,미곡판매,-0.4136368807111468,0,1단계,0
11110710,숭인2동,CS300007,육류판매,0.06505679044059609,1,5단계,2
11110710,숭인2동,CS300009,청과상,0.008181554360481846,1,5단계,2
11110710,숭인2동,CS300010,반찬가게,-0.24504316973941323,0,3단계,0
11110710,숭인2동,CS300011,일반의류,-0.1794280483690469,1,4단계,1
11110710,숭인2동,CS300014,신발,1.8912865599581266,2,7단계,2
11110710,숭인2동,CS300015,가방,0.6284233604542603,2,7단계,2
11110710,숭인2동,CS300016,안경,-0.4967180624849505,0,1단계,0
11110710,숭인2동,CS300017,시계및귀금속,-0.6114720663664763,0,1단계,0
11110710,숭인2동,CS300018,의약품,-0.2368651362269305,1,3단계,1
11110710,숭인2동,CS300020,서적,-0.1022944810813353,1,4단계,1
11110710,숭인2동,CS300021,문구,-0.10619100667636179,1,4단계,2
11110710,숭인2동,CS300022,화장품,-0.4974365428967289,0,1단계,0
11110710,숭인2동,CS300027,섬유제품,-0.22803384864411014,1,3단계,1
11110710,숭인2동,CS300028,화초,-0.2317404736488293,1,3단계,0
11110710,숭인2동,CS300032,가전제품,-0.17462534665878565,1,4단계,1
11110710,숭인2동,CS300033,철물점,0.965535512979369,2,7단계,2
11110710,숭인2동,CS300036,조명용품,1.0455261870189223,2,7단계,2
11140520,소공동,CS100001,한식음식점,0.5545606475919885,2,7단계,2
11140520,소공동,CS100002,중식음식점,-0.11066118628414208,1,4단계,1
11140520,소공동,CS100003,일식음식점,0.04974845245722299,1,5단계,1
11140520,소공동,CS100004,양식음식점,0.4330102069838452,2,7단계,2
11140520,소공동,CS100005,제과점,0.6177634208020777,2,7단계,2
11140520,소공동,CS100006,패스트푸드점,0.041669852945174155,1,5단계,1
11140520,소공동,CS100007,치킨전문점,0.6131290371957943,2,7단계,2
11140520,소공동,CS100008,분식전문점,0.30032581733740804,2,6단계,2
11140520,소공동,CS100009,호프-간이주점,0.0973434323315345,2,5단계,2
11140520,소공동,CS100010,커피-음료,0.7281473464338346,2,7단계,2
11140520,소공동,CS200003,예술학원,0.07730108293766617,2,5단계,1
11140520,소공동,CS200005,스포츠 강습,0.07240691814840777,2,5단계,1
11140520,소공동,CS200006,일반의원,0.32562316143076325,2,6단계,2
11140520,소공동,CS200007,치과의원,-0.09553384334476799,1,4단계,1
11140520,소공동,CS200008,한의원,-0.20188090512619294,1,3단계,1
11140520,소공동,CS200016,당구장,-0.1688111673949186,1,4단계,1
11140520,소공동,CS200017,골프연습장,-0.16840728461126958,1,4단계,1
11140520,소공동,CS200028,미용실,-0.40861463848664054,0,1단계,0
11140520,소공동,CS200029,네일숍,-0.16236307037357828,1,4단계,1
11140520,소공동,CS200030,피부관리실,-0.1492908136452937,1,4단계,1
11140520,소공동,CS200031,세탁소,-0.053291263436266265,1,5단계,1
11140520,소공동,CS200034,여관,-0.49080377582114604,0,1단계,0
11140520,소공동,CS200037,노래방,-0.06531277554552577,1,4단계,1
11140520,소공동,CS300001,슈퍼마켓,0.2645136409028899,2,6단계,2
11140520,소공동,CS300002,편의점,0.7218413615698033,2,7단계,2
11140520,소공동,CS300004,핸드폰,-0.16484885714054465,1,4단계,1
11140520,소공동,CS300006,미곡판매,-0.18939597798893265,1,4단계,1
11140520,소공동,CS300010,반찬가게,-0.15041466234178968,1,4단계,1
11140520,소공동,CS300011,일반의류,1.0581315859929639,2,7단계,2
11140520,소공동,CS300014,신발,-0.02687390238109283,1,5단계,1
11140520,소공동,CS300015,가방,-0.2665259462224543,0,3단계,0
11140520,소공동,CS300016,안경,-0.2543828375129399,0,3단계,0
11140520,소공동,CS300017,시계및귀금속,-0.14269153586698935,1,4단계,1
11140520,소공동,CS300018,의약품,0.026107455867521116,1,5단계,1
11140520,소공동,CS300021,문구,-0.06721371808024744,1,4단계,1
11140520,소공동,CS300022,화장품,0.1342134242190058,2,6단계,2
11140520,소공동,CS300028,화초,-0.0003173954594525054,1,5단계,1
11140520,소공동,CS300032,가전제품,-0.5767120377905,0,1단계,0
11140540,회현동,CS100001,한식음식점,0.5508245058609833,2,7단계,2
11140540,회현동,CS100002,중식음식점,-0.08071735569523465,1,4단계,1
11140540,회현동,CS100003,일식음식점,-0.0817500589124526,1,4단계,1
11140540,회현동,CS100004,양식음식점,-0.12258422353359469,1,4단계,1
11140540,회현동,CS100005,제과점,0.3847021642942799,2,6단계,2
11140540,회현동,CS100006,패스트푸드점,0.5375181896388261,2,7단계,2
11140540,회현동,CS100007,치킨전문점,0.812293045014849,2,7단계,2
11140540,회현동,CS100008,분식전문점,0.2986289493895024,2,6단계,2
11140540,회현동,CS100009,호프-간이주점,0.2631774904314844,2,6단계,2
11140540,회현동,CS100010,커피-음료,0.38324999334138127,2,6단계,2
11140540,회현동,CS200006,일반의원,0.43605908775882307,2,7단계,2
11140540,회현동,CS200007,치과의원,-0.17819360274939716,1,4단계,1
11140540,회현동,CS200008,한의원,0.5505601649643028,2,7단계,2
11140540,회현동,CS200016,당구장,-0.3949237167276273,0,1단계,0
11140540,회현동,CS200024,스포츠클럽,0.007228591089088375,1,5단계,1
11140540,회현동,CS200025,자동차수리,0.07833195645785931,2,5단계,1
11140540,회현동,CS200028,미용실,0.035212322241222185,1,5단계,2
11140540,회현동,CS200029,네일숍,-0.4263904003117638,0,1단계,0
11140540,회현동,CS200030,피부관리실,-0.0030446600406028312,1,5단계,1
11140540,회현동,CS200031,세탁소,1.5925744311278662,2,7단계,2
11140540,회현동,CS200032,가전제품수리,-0.21978732078560725,1,3단계,0
11140540,회현동,CS200034,여관,-0.15407584137355163,1,4단계,1
11140540,회현동,CS200037,노래방,-0.27858626690783783,0,2단계,0
11140540,회현동,CS300001,슈퍼마켓,0.10147286279089784,2,5단계,1
11140540,회현동,CS300002,편의점,0.29295086720914537,2,6단계,2
11140540,회현동,CS300004,핸드폰,-0.3666754024669996,0,2단계,0
11140540,회현동,CS300007,육류판매,-0.31110253741189553,0,2단계,0
11140540,회현동,CS300008,수산물판매,0.23571383505835142,2,6단계,2
11140540,회현동,CS300009,청과상,-0.34383023976739746,0,2단계,0
11140540,회현동,CS300010,반찬가게,-0.17061560853892124,1,4단계,1
11140540,회현동,CS300011,일반의류,4.106178042685903,2,7단계,2
11140540,회현동,CS300014,신발,0.12329442191660184,2,5단계,2
11140540,회현동,CS300015,가방,-0.08629146140281836,1,4단계,1
11140540,회현동,CS300016,안경,-0.22299482548226046,1,3단계,1
11140540,회현동,CS300017,시계및귀금속,0.3025063393964535,2,6단계,2
11140540,회현동,CS300018,의약품,0.054594722862887635,1,5단계,1
11140540,회현동,CS300019,의료기기,0.0022874322471084507,1,5단계,1
11140540,회현동,CS300021,문구,-0.4421517685234367,0,1단계,0
11140540,회현동,CS300022,화장품,-0.16117321726346243,1,4단계,1
11140540,회현동,CS300024,운동/경기용품,-0.49529677055443455,0,1단계,0
11140540,회현동,CS300027,섬유제품,-0.27846794791524987,0,2단계,0
11140540,회현동,CS300028,화초,0.27647872800567014,2,6단계,2
11140540,회현동,CS300029,애완동물,-0.24142919221830664,1,3단계,1
11140540,회현동,CS300031,가구,0.9418228133422855,2,7단계,2
11140540,회현동,CS300032,가전제품,-0.2534158831233809,0,3단계,1
11140540,회현동,CS300033,철물점,-0.34937243377617033,0,2단계,0
11140540,회현동,CS300035,인테리어,-0.10914417816260705,1,4단계,1
11140540,회현동,CS300036,조명용품,-0.16784948445636239,1,4단계,1
11140540,회현동,CS300043,전자상거래업,0.11751218504670158,2,5단계,1
11140550,명동,CS100001,한식음식점,0.9300586639371832,2,7단계,2
11140550,명동,CS100002,중식음식점,-0.013400307626283877,1,5단계,1
11140550,명동,CS100003,일식음식점,0.04344987346134591,1,5단계,1
11140550,명동,CS100004,양식음식점,0.03755230191066493,1,5단계,2
11140550,명동,CS100005,제과점,0.10892873193000671,2,5단계,2
11140550,명동,CS100006,패스트푸드점,-0.0160835791240449,1,5단계,1
11140550,명동,CS100007,치킨전문점,0.35332728782922473,2,6단계,2
11140550,명동,CS100008,분식전문점,0.4071404408232276,2,7단계,2
11140550,명동,CS100009,호프-간이주점,0.3458258499286483,2,6단계,2
11140550,명동,CS100010,커피-음료,0.739331648604637,2,7단계,2
11140550,명동,CS200002,외국어학원,-0.1001398338292126,1,4단계,1
11140550,명동,CS200005,스포츠 강습,0.4554641296389384,2,7단계,2
